packet_id,timestamp,temperature,pressure,humidity,density,concentration,crc_ok
1750847756,2025-06-25 15:35:57,29,998,76,2,150,True
1750847786,2025-06-25 15:36:27,23,993,70,5,109,True
1750847816,2025-06-25 15:36:57,20,980,76,1,144,True
1750847846,2025-06-25 15:37:27,27,1006,62,1,121,True
1750847876,2025-06-25 15:37:57,24,991,64,5,105,True
1750847906,2025-06-25 15:38:27,30,1020,68,1,143,True
1750847936,2025-06-25 15:38:57,30,983,31,3,53,True
1750847996,2025-06-25 15:39:57,20,1000,79,1,64,True
1750848026,2025-06-25 15:40:27,24,1000,39,5,95,True
1750848056,2025-06-25 15:40:57,29,993,72,3,74,True
1750848086,2025-06-25 15:41:27,29,1001,44,2,96,True
1750848116,2025-06-25 15:41:57,29,1013,79,2,121,True
1750848146,2025-06-25 15:42:27,20,1016,51,1,124,True
1750848176,2025-06-25 15:42:57,21,994,61,3,138,True
1750848206,2025-06-25 15:43:27,20,1015,56,4,87,True
1750848236,2025-06-25 15:43:57,28,1007,64,5,68,True
1750848266,2025-06-25 15:44:27,26,988,43,1,54,True
1750848296,2025-06-25 15:44:57,29,1016,51,3,55,True
1750848326,2025-06-25 15:45:27,27,997,38,5,53,True
1750848356,2025-06-25 15:45:57,23,1002,57,4,107,True
1750848386,2025-06-25 15:46:27,30,984,50,4,109,True
1750848446,2025-06-25 15:47:27,28,1018,41,4,66,True
1750848476,2025-06-25 15:47:57,23,994,80,2,61,True
1750848506,2025-06-25 15:48:27,24,987,53,4,55,True
1750848536,2025-06-25 15:48:57,24,1004,59,3,147,True
1750848566,2025-06-25 15:49:27,24,989,48,2,108,True
1750848596,2025-06-25 15:49:57,28,982,34,1,124,True
1750848627,2025-06-25 15:50:27,30,1002,53,5,86,True
1750848657,2025-06-25 15:50:57,30,981,40,2,97,True
1750848687,2025-06-25 15:51:27,29,1008,77,3,64,True
1750848717,2025-06-25 15:51:57,29,1005,36,5,126,True
1750848747,2025-06-25 15:52:27,22,999,46,4,99,True
1750848777,2025-06-25 15:52:57,26,993,77,1,67,True
1750848807,2025-06-25 15:53:27,25,1004,42,5,61,True
1750848837,2025-06-25 15:53:57,24,1003,73,2,101,True
1750848867,2025-06-25 15:54:27,22,997,68,3,95,True
1750848897,2025-06-25 15:54:57,25,1006,59,4,129,True
1750848927,2025-06-25 15:55:27,26,1002,61,1,119,True
1750848957,2025-06-25 15:55:57,20,996,61,2,143,True
1750848987,2025-06-25 15:56:27,26,1018,77,4,81,True
1750849017,2025-06-25 15:56:57,21,1001,37,5,57,True
1750849047,2025-06-25 15:57:27,26,1005,48,5,116,True
1750849077,2025-06-25 15:57:57,26,1003,63,4,125,True
1750849107,2025-06-25 15:58:27,23,988,47,1,113,True
1750849137,2025-06-25 15:58:57,25,1009,50,5,111,True
1750849167,2025-06-25 15:59:27,21,1014,57,1,82,True
1750849197,2025-06-25 15:59:57,23,990,41,2,113,True
1750849227,2025-06-25 16:00:27,22,1008,42,5,86,True
1750849257,2025-06-25 16:00:57,26,1006,79,1,68,True
1750849287,2025-06-25 16:01:27,24,1012,74,1,87,True
1750849317,2025-06-25 16:01:57,21,995,39,3,131,True
1750849347,2025-06-25 16:02:27,24,1008,53,2,106,True
1750849407,2025-06-25 16:03:27,25,997,30,3,137,True
1750849437,2025-06-25 16:03:57,21,1019,69,1,131,True
1750849467,2025-06-25 16:04:27,30,1008,78,2,115,True
1750849497,2025-06-25 16:04:57,26,1004,45,5,54,True
1750849527,2025-06-25 16:05:27,23,1003,31,4,79,True
1750849557,2025-06-25 16:05:57,27,992,61,4,73,True
1750849587,2025-06-25 16:06:27,26,997,46,1,127,True
1750849617,2025-06-25 16:06:57,24,1008,55,3,141,True
1750849647,2025-06-25 16:07:27,24,1018,36,2,117,True
1750849677,2025-06-25 16:07:57,28,997,50,2,112,True
1750849707,2025-06-25 16:08:27,23,996,56,5,121,True
1750849737,2025-06-25 16:08:57,29,1019,78,2,98,True
1750849767,2025-06-25 16:09:27,29,1019,66,3,131,True
1750849827,2025-06-25 16:10:27,23,987,71,5,140,True
1750849857,2025-06-25 16:10:57,23,998,72,2,69,True
1750849887,2025-06-25 16:11:27,25,1015,32,4,113,True
1750849917,2025-06-25 16:11:57,27,1015,58,2,81,True
1750849947,2025-06-25 16:12:27,25,1006,74,1,143,True
1750849977,2025-06-25 16:12:57,28,981,35,3,141,True
1750850007,2025-06-25 16:13:28,27,986,71,5,88,True
1750850037,2025-06-25 16:13:58,27,1002,46,4,141,True
1750850067,2025-06-25 16:14:28,24,998,60,3,70,True
1750850097,2025-06-25 16:14:58,21,1011,75,5,124,True
1750850127,2025-06-25 16:15:28,22,987,75,2,81,True
1750850157,2025-06-25 16:15:58,21,1006,52,4,150,True
1750850187,2025-06-25 16:16:28,28,996,50,1,65,True
1750850247,2025-06-25 16:17:28,23,990,79,2,101,True
1750850277,2025-06-25 16:17:58,28,1010,62,2,80,True
1750850307,2025-06-25 16:18:28,29,984,32,2,110,True
1750850337,2025-06-25 16:18:58,24,988,47,2,103,True
1750850367,2025-06-25 16:19:28,20,1011,52,2,86,True
1750850397,2025-06-25 16:19:58,23,983,55,1,92,True
1750850427,2025-06-25 16:20:28,20,983,41,2,77,True
1750850457,2025-06-25 16:20:58,20,1007,39,2,68,True
1750850487,2025-06-25 16:21:28,25,994,61,5,104,True
1750850517,2025-06-25 16:21:58,25,991,76,4,72,True
1750850547,2025-06-25 16:22:28,27,990,31,4,145,True
1750850577,2025-06-25 16:22:58,20,991,50,4,66,True
1750850607,2025-06-25 16:23:28,25,998,47,3,136,True
1750850637,2025-06-25 16:23:58,29,984,52,1,138,True
1750850697,2025-06-25 16:24:58,22,1002,42,1,92,True
1750850727,2025-06-25 16:25:28,23,991,38,4,124,True
1750850757,2025-06-25 16:25:58,27,994,59,2,95,True
1750850787,2025-06-25 16:26:28,27,1010,68,1,135,True
1750850817,2025-06-25 16:26:58,20,990,61,1,73,True
1750850847,2025-06-25 16:27:28,21,992,72,5,105,True
1750850877,2025-06-25 16:27:58,28,1003,36,2,131,True
1750850907,2025-06-25 16:28:28,24,1016,59,1,93,True
1750850937,2025-06-25 16:28:58,24,990,34,5,73,True
1750850967,2025-06-25 16:29:28,24,996,75,4,135,True
1750850998,2025-06-25 16:29:58,29,1019,72,1,88,True
1750851028,2025-06-25 16:30:28,24,981,76,4,111,True
1750851058,2025-06-25 16:30:58,26,987,80,4,91,True
1750851088,2025-06-25 16:31:28,29,981,47,2,63,True
1750851118,2025-06-25 16:31:58,28,1019,37,3,61,True
1750851148,2025-06-25 16:32:28,23,997,45,1,103,True
1750851178,2025-06-25 16:32:58,28,1002,63,2,95,True
1750851208,2025-06-25 16:33:28,22,989,34,1,128,True
1750851238,2025-06-25 16:33:58,28,1015,37,5,120,True
1750851268,2025-06-25 16:34:28,27,982,38,3,117,True
1750851298,2025-06-25 16:34:58,22,992,43,2,86,True
1750851328,2025-06-25 16:35:28,27,1019,62,2,108,True
1750851358,2025-06-25 16:35:58,20,1010,65,2,128,True
1750851388,2025-06-25 16:36:28,21,1016,39,5,93,True
1750851418,2025-06-25 16:36:58,21,1018,65,1,140,True
1750851448,2025-06-25 16:37:28,30,1016,79,5,145,True
1750851478,2025-06-25 16:37:58,30,1016,67,5,112,True
1750851538,2025-06-25 16:38:58,26,997,50,1,106,True
1750851568,2025-06-25 16:39:28,27,1017,49,3,70,True
1750851598,2025-06-25 16:39:58,24,994,64,1,74,True
1750851628,2025-06-25 16:40:28,20,1018,67,4,57,True
1750851658,2025-06-25 16:40:58,22,1004,80,2,53,True
1750851688,2025-06-25 16:41:28,23,1006,73,1,94,True
1750851718,2025-06-25 16:41:58,30,997,57,5,90,True
1750851748,2025-06-25 16:42:28,27,991,50,1,140,True
1750851778,2025-06-25 16:42:58,29,989,53,5,75,True
1750851808,2025-06-25 16:43:28,24,984,56,5,142,True
1750851838,2025-06-25 16:43:58,24,988,69,4,90,True
1750851868,2025-06-25 16:44:28,22,980,50,2,55,True
1750851898,2025-06-25 16:44:58,29,992,71,4,149,True
1750851928,2025-06-25 16:45:28,22,987,34,2,134,True
1750851958,2025-06-25 16:45:58,21,987,66,3,149,True
1750851988,2025-06-25 16:46:28,30,1016,67,3,78,True
1750852048,2025-06-25 16:47:28,27,1011,30,4,135,True
1750852078,2025-06-25 16:47:58,28,991,32,2,84,True
1750852108,2025-06-25 16:48:28,24,1011,62,5,97,True
1750852138,2025-06-25 16:48:58,25,1015,55,4,50,True
1750852168,2025-06-25 16:49:28,30,1002,66,2,85,True
1750852198,2025-06-25 16:49:58,23,1002,30,2,135,True
1750852228,2025-06-25 16:50:28,26,1014,42,2,132,True
1750852258,2025-06-25 16:50:58,25,989,32,3,143,True
1750852288,2025-06-25 16:51:28,28,987,30,2,59,True
1750852318,2025-06-25 16:51:58,24,991,76,3,90,True
1750852348,2025-06-25 16:52:28,22,993,31,2,69,True
1750852378,2025-06-25 16:52:58,20,1000,66,2,143,True
1750852408,2025-06-25 16:53:29,22,1000,72,5,51,True
1750852438,2025-06-25 16:53:59,26,989,64,2,131,True
1750852468,2025-06-25 16:54:29,22,985,34,4,138,True
1750852498,2025-06-25 16:54:59,26,1003,74,2,121,True
1750852528,2025-06-25 16:55:29,30,1010,38,1,119,True
1750852558,2025-06-25 16:55:59,26,982,76,1,108,True
1750852588,2025-06-25 16:56:29,25,1004,62,4,72,True
1750852618,2025-06-25 16:56:59,29,984,60,5,90,True
1750852648,2025-06-25 16:57:29,20,1002,65,1,147,True
1750852678,2025-06-25 16:57:59,23,980,77,5,76,True
1750852708,2025-06-25 16:58:29,27,1008,56,1,150,True
1750852738,2025-06-25 16:58:59,28,1019,69,5,105,True
1750852768,2025-06-25 16:59:29,21,1015,57,4,125,True
1750852798,2025-06-25 16:59:59,24,1001,38,5,56,True
1750852828,2025-06-25 17:00:29,25,989,68,5,125,True
1750852858,2025-06-25 17:00:59,20,989,70,1,72,True
1750852888,2025-06-25 17:01:29,22,982,50,1,128,True
1750852918,2025-06-25 17:01:59,29,1018,45,4,121,True
1750852948,2025-06-25 17:02:29,21,989,80,2,95,True
1750852978,2025-06-25 17:02:59,22,995,34,3,147,True
1750853008,2025-06-25 17:03:29,20,1009,45,1,120,True
1750853038,2025-06-25 17:03:59,30,1008,33,5,92,True
1750853068,2025-06-25 17:04:29,23,983,31,1,82,True
1750853098,2025-06-25 17:04:59,25,997,37,3,85,True
1750853128,2025-06-25 17:05:29,20,997,73,4,96,True
1750853158,2025-06-25 17:05:59,21,1004,44,5,100,True
1750853188,2025-06-25 17:06:29,23,997,66,2,53,True
1750853218,2025-06-25 17:06:59,20,1001,43,3,63,True
1750853248,2025-06-25 17:07:29,21,1002,37,4,78,True
1750853278,2025-06-25 17:07:59,21,996,77,2,96,True
1750853308,2025-06-25 17:08:29,20,1001,42,5,113,True
1750853338,2025-06-25 17:08:59,25,993,75,1,119,True
1750853368,2025-06-25 17:09:29,25,1017,69,3,90,True
1750853398,2025-06-25 17:09:59,21,981,36,1,70,True
1750853428,2025-06-25 17:10:29,20,999,32,2,109,True
1750853458,2025-06-25 17:10:59,24,985,56,1,52,True
1750853488,2025-06-25 17:11:29,20,988,39,2,132,True
1750853518,2025-06-25 17:11:59,27,983,69,2,51,True
1750853548,2025-06-25 17:12:29,21,1011,76,2,51,True
1750853578,2025-06-25 17:12:59,23,1013,57,1,129,True
1750853608,2025-06-25 17:13:29,20,1013,67,1,81,True
1750853639,2025-06-25 17:13:59,20,1008,34,5,98,True
1750853669,2025-06-25 17:14:29,22,1005,67,5,80,True
1750853699,2025-06-25 17:14:59,27,982,48,5,59,True
1750853729,2025-06-25 17:15:29,26,1001,44,4,68,True
1750853759,2025-06-25 17:15:59,26,1008,42,3,83,True
1750853789,2025-06-25 17:16:29,23,998,48,1,74,True
1750853819,2025-06-25 17:16:59,24,992,55,4,78,True
1750853849,2025-06-25 17:17:29,27,999,60,4,54,True
1750853879,2025-06-25 17:17:59,27,999,30,3,67,True
1750853909,2025-06-25 17:18:29,26,1010,50,4,60,True
1750853939,2025-06-25 17:18:59,22,996,52,4,66,True
1750853969,2025-06-25 17:19:29,30,988,35,4,146,True
1750853999,2025-06-25 17:19:59,20,1010,43,2,82,True
1750854029,2025-06-25 17:20:29,26,986,60,3,97,True
1750854059,2025-06-25 17:20:59,22,1016,64,1,129,True
1750854089,2025-06-25 17:21:29,27,1019,56,5,67,True
1750854119,2025-06-25 17:21:59,25,992,77,4,55,True
1750854149,2025-06-25 17:22:29,21,981,75,5,135,True
1750854179,2025-06-25 17:22:59,27,1005,44,1,91,True
1750854209,2025-06-25 17:23:29,20,1002,60,4,145,True
1750854239,2025-06-25 17:23:59,24,1012,55,4,74,True
1750854269,2025-06-25 17:24:29,25,1004,72,4,108,True
1750854299,2025-06-25 17:24:59,27,981,47,1,113,True
1750854329,2025-06-25 17:25:29,26,996,49,2,133,True
1750854359,2025-06-25 17:25:59,23,996,37,2,129,True
1750854389,2025-06-25 17:26:29,27,988,58,2,128,True
1750854419,2025-06-25 17:26:59,20,988,75,1,56,True
1750854449,2025-06-25 17:27:29,26,989,37,5,120,True
1750854479,2025-06-25 17:27:59,25,994,32,1,115,True
1750854509,2025-06-25 17:28:29,22,1014,33,4,73,True
1750854539,2025-06-25 17:28:59,30,1003,78,5,135,True
1750854569,2025-06-25 17:29:29,24,992,30,1,75,True
1750854599,2025-06-25 17:29:59,28,995,47,5,103,True
1750854629,2025-06-25 17:30:29,28,990,61,5,89,True
1750854659,2025-06-25 17:30:59,23,985,71,2,145,True
1750854689,2025-06-25 17:31:29,21,993,31,4,53,True
1750854719,2025-06-25 17:31:59,29,982,43,1,129,True
1750854749,2025-06-25 17:32:29,28,1018,69,4,125,True
1750854779,2025-06-25 17:32:59,27,1008,75,5,146,True
1750854809,2025-06-25 17:33:29,24,995,30,5,134,True
1750854839,2025-06-25 17:33:59,26,1001,46,5,69,True
1750854869,2025-06-25 17:34:29,25,1001,66,5,73,True
1750854899,2025-06-25 17:34:59,28,997,65,1,94,True
1750854929,2025-06-25 17:35:29,25,997,75,4,112,True
1750854959,2025-06-25 17:35:59,20,1000,54,2,143,True
1750854989,2025-06-25 17:36:29,26,1000,35,2,134,True
1750855019,2025-06-25 17:36:59,21,1012,39,1,65,True
1750855049,2025-06-25 17:37:29,30,993,42,3,74,True
1750855079,2025-06-25 17:37:59,24,1002,59,3,86,True
1750855109,2025-06-25 17:38:29,26,1016,55,3,76,True
1750855139,2025-06-25 17:38:59,25,1001,70,3,148,True
1750855169,2025-06-25 17:39:29,20,1004,70,4,68,True
1750855199,2025-06-25 17:40:00,22,985,67,1,56,True
1750855229,2025-06-25 17:40:30,26,995,64,4,125,True
1750855259,2025-06-25 17:41:00,27,984,66,1,110,True
1750855289,2025-06-25 17:41:30,20,1007,72,1,114,True
1750855319,2025-06-25 17:42:00,20,999,58,3,113,True
1750855349,2025-06-25 17:42:30,26,1013,63,4,138,True
1750855379,2025-06-25 17:43:00,30,1009,64,3,63,True
1750855409,2025-06-25 17:43:30,23,994,42,1,113,True
1750855439,2025-06-25 17:44:00,27,980,75,1,54,True
1750855469,2025-06-25 17:44:30,20,1008,36,3,136,True
1750855499,2025-06-25 17:45:00,22,1020,70,5,57,True
1750855529,2025-06-25 17:45:30,29,999,49,4,149,True
1750855559,2025-06-25 17:46:00,29,1016,39,3,66,True
1750855589,2025-06-25 17:46:30,25,1014,59,1,101,True
1750855619,2025-06-25 17:47:00,25,1004,60,3,79,True
1750855649,2025-06-25 17:47:30,28,995,51,3,145,True
1750855679,2025-06-25 17:48:00,25,994,33,1,148,True
1750855709,2025-06-25 17:48:30,21,989,56,3,84,True
1750855739,2025-06-25 17:49:00,21,983,80,1,93,True
1750855769,2025-06-25 17:49:30,22,999,50,5,138,True
1750855799,2025-06-25 17:50:00,30,1009,31,5,104,True
1750855829,2025-06-25 17:50:30,22,1012,60,3,135,True
1750855859,2025-06-25 17:51:00,21,1007,54,5,115,True
1750855889,2025-06-25 17:51:30,24,981,45,1,112,True
1750855919,2025-06-25 17:52:00,22,1020,57,1,80,True
1750855949,2025-06-25 17:52:30,30,1017,57,1,134,True
1750855979,2025-06-25 17:53:00,20,999,58,1,88,True
1750856009,2025-06-25 17:53:30,23,993,35,5,138,True
1750856039,2025-06-25 17:54:00,21,1006,79,2,124,True
1750856069,2025-06-25 17:54:30,21,1020,62,4,80,True
1750856099,2025-06-25 17:55:00,27,992,49,4,130,True
1750856129,2025-06-25 17:55:30,22,1014,31,2,111,True
1750856159,2025-06-25 17:56:00,25,981,38,3,94,True
1750856189,2025-06-25 17:56:30,20,983,60,3,95,True
1750856219,2025-06-25 17:57:00,28,1006,40,3,55,True
1750856249,2025-06-25 17:57:30,23,989,40,3,112,True
1750856279,2025-06-25 17:58:00,26,993,72,4,128,True
1750856309,2025-06-25 17:58:30,20,980,31,5,101,True
1750856339,2025-06-25 17:59:00,23,1012,63,5,101,True
1750856369,2025-06-25 17:59:30,21,1011,69,5,84,True
1750856399,2025-06-25 18:00:00,28,992,32,4,144,True
1750856430,2025-06-25 18:00:30,26,1004,56,3,91,True
1750856460,2025-06-25 18:01:00,30,1005,44,1,65,True
1750856490,2025-06-25 18:01:30,21,1012,80,1,142,True
1750856520,2025-06-25 18:02:00,22,980,37,3,93,True
1750856550,2025-06-25 18:02:30,20,1011,49,3,69,True
1750856580,2025-06-25 18:03:00,23,1008,50,5,145,True
1750856610,2025-06-25 18:03:30,24,1004,46,3,137,True
1750856640,2025-06-25 18:04:00,24,1012,30,3,102,True
1750856670,2025-06-25 18:04:30,28,990,80,5,148,True
1750856700,2025-06-25 18:05:00,27,986,44,1,86,True
1750856730,2025-06-25 18:05:30,24,1006,73,4,105,True
1750856760,2025-06-25 18:06:00,22,984,48,4,89,True
1750856790,2025-06-25 18:06:30,24,981,46,3,78,True
1750856820,2025-06-25 18:07:00,23,998,31,3,149,True
1750856850,2025-06-25 18:07:30,26,1003,36,3,125,True
1750856880,2025-06-25 18:08:00,24,1014,42,3,88,True
1750856910,2025-06-25 18:08:30,29,987,77,1,128,True
1750856940,2025-06-25 18:09:00,20,1013,38,5,142,True
1750856970,2025-06-25 18:09:30,24,994,69,2,55,True
1750857000,2025-06-25 18:10:00,23,1016,69,3,139,True
1750857030,2025-06-25 18:10:30,29,1001,43,1,63,True
1750857060,2025-06-25 18:11:00,26,1005,45,1,124,True
1750857090,2025-06-25 18:11:30,21,981,30,1,143,True
1750857120,2025-06-25 18:12:00,25,986,39,1,54,True
1750857150,2025-06-25 18:12:30,27,1008,67,1,136,True
1750857180,2025-06-25 18:13:00,23,1011,45,3,138,True
1750857210,2025-06-25 18:13:30,30,1016,74,4,119,True
1750857240,2025-06-25 18:14:00,22,985,37,4,60,True
1750857270,2025-06-25 18:14:30,27,984,75,1,101,True
1750857300,2025-06-25 18:15:00,26,988,52,2,128,True
1750857330,2025-06-25 18:15:30,24,1007,65,5,80,True
1750857360,2025-06-25 18:16:00,30,1011,55,4,50,True
1750857390,2025-06-25 18:16:30,22,1002,42,4,58,True
1750857420,2025-06-25 18:17:00,26,1015,33,4,64,True
1750857450,2025-06-25 18:17:30,30,1003,74,3,121,True
1750857480,2025-06-25 18:18:00,22,994,32,3,58,True
1750857510,2025-06-25 18:18:30,22,992,32,5,127,True
1750857540,2025-06-25 18:19:00,24,996,58,3,115,True
1750857570,2025-06-25 18:19:30,23,1017,30,5,58,True
1750857600,2025-06-25 18:20:00,29,1008,59,1,79,True
1750857630,2025-06-25 18:20:30,26,1015,77,1,120,True
1750857660,2025-06-25 18:21:00,30,982,79,4,107,True
1750857690,2025-06-25 18:21:30,22,1020,69,5,116,True
1750857720,2025-06-25 18:22:00,20,1000,70,1,117,True
1750857750,2025-06-25 18:22:30,23,988,76,2,141,True
1750857780,2025-06-25 18:23:00,26,1008,74,3,146,True
1750857810,2025-06-25 18:23:30,24,993,61,2,124,True
1750857840,2025-06-25 18:24:00,21,1010,44,1,55,True
1750857870,2025-06-25 18:24:30,27,989,71,2,137,True
1750857900,2025-06-25 18:25:00,25,1004,59,2,95,True
1750857960,2025-06-25 18:26:01,26,1008,49,3,87,True
1750857990,2025-06-25 18:26:31,26,981,79,4,120,True
1750858020,2025-06-25 18:27:01,21,1007,78,2,88,True
1750858050,2025-06-25 18:27:31,25,996,33,5,126,True
1750858080,2025-06-25 18:28:01,29,1016,37,2,105,True
1750858110,2025-06-25 18:28:31,30,1004,57,4,107,True
1750858140,2025-06-25 18:29:01,23,1012,62,1,77,True
1750858170,2025-06-25 18:29:31,21,984,76,3,84,True
1750858200,2025-06-25 18:30:01,23,1013,53,5,56,True
1750858230,2025-06-25 18:30:31,22,1017,71,3,137,True
1750858260,2025-06-25 18:31:01,29,1013,51,4,135,True
1750858290,2025-06-25 18:31:31,22,1016,58,3,109,True
1750858320,2025-06-25 18:32:01,23,992,62,5,105,True
1750858380,2025-06-25 18:33:01,29,987,63,4,117,True
1750858410,2025-06-25 18:33:31,25,1014,71,2,67,True
1750858440,2025-06-25 18:34:01,20,990,32,1,68,True
1750858470,2025-06-25 18:34:31,25,980,38,1,127,True
1750858500,2025-06-25 18:35:01,23,1015,70,1,111,True
1750858530,2025-06-25 18:35:31,21,1006,30,4,115,True
1750858560,2025-06-25 18:36:01,28,988,67,3,146,True
1750858590,2025-06-25 18:36:31,25,986,57,2,112,True
1750858620,2025-06-25 18:37:01,30,991,53,1,115,True
1750858650,2025-06-25 18:37:31,29,1008,55,4,81,True
1750858680,2025-06-25 18:38:01,23,1014,71,2,144,True
1750858710,2025-06-25 18:38:31,24,1019,77,1,79,True
1750858740,2025-06-25 18:39:01,22,984,42,4,55,True
1750858770,2025-06-25 18:39:31,22,1008,35,5,92,True
1750858800,2025-06-25 18:40:01,20,999,36,3,124,True
1750858830,2025-06-25 18:40:31,30,1004,38,5,85,True
1750858860,2025-06-25 18:41:01,24,1002,51,2,61,True
1750858890,2025-06-25 18:41:31,24,994,36,1,130,True
1750858920,2025-06-25 18:42:01,27,989,31,5,127,True
1750858950,2025-06-25 18:42:31,22,997,35,3,97,True
1750858980,2025-06-25 18:43:01,21,996,72,1,97,True
1750859010,2025-06-25 18:43:31,30,983,37,4,56,True
1750859040,2025-06-25 18:44:01,30,1001,47,5,103,True
1750859070,2025-06-25 18:44:31,21,1016,72,5,61,True
1750859101,2025-06-25 18:45:01,20,997,66,1,73,True
1750859131,2025-06-25 18:45:31,20,990,33,1,85,True
1750859161,2025-06-25 18:46:01,30,1005,77,5,136,True
1750859191,2025-06-25 18:46:31,23,1012,54,5,56,True
1750859221,2025-06-25 18:47:01,24,1004,59,1,86,True
1750859281,2025-06-25 18:48:01,20,1009,62,5,102,True
1750859311,2025-06-25 18:48:31,24,1020,53,1,103,True
1750859341,2025-06-25 18:49:01,22,1006,47,5,69,True
1750859371,2025-06-25 18:49:31,27,980,65,4,64,True
1750859401,2025-06-25 18:50:01,29,981,30,2,118,True
1750859431,2025-06-25 18:50:31,20,989,80,2,74,True
1750859461,2025-06-25 18:51:01,20,1012,71,1,144,True
1750859491,2025-06-25 18:51:31,22,1002,80,1,144,True
1750859521,2025-06-25 18:52:01,22,1017,58,5,84,True
1750859551,2025-06-25 18:52:31,21,998,65,3,119,True
1750859581,2025-06-25 18:53:01,22,983,46,4,118,True
1750859611,2025-06-25 18:53:31,25,1015,58,5,74,True
1750859671,2025-06-25 18:54:31,28,1003,34,4,71,True
1750859701,2025-06-25 18:55:01,27,1008,43,1,99,True
1750859731,2025-06-25 18:55:31,20,1007,69,1,84,True
1750859761,2025-06-25 18:56:01,23,1008,40,4,144,True
1750859791,2025-06-25 18:56:31,21,992,66,3,138,True
1750859821,2025-06-25 18:57:01,24,997,57,3,130,True
1750859851,2025-06-25 18:57:31,22,999,37,2,108,True
1750859881,2025-06-25 18:58:01,22,1001,62,5,123,True
1750859911,2025-06-25 18:58:31,24,981,51,2,123,True
1750859941,2025-06-25 18:59:01,29,988,69,4,69,True
1750859971,2025-06-25 18:59:31,30,1017,51,3,91,True
1750860001,2025-06-25 19:00:01,21,982,79,5,109,True
1750860031,2025-06-25 19:00:31,21,997,59,4,95,True
1750860061,2025-06-25 19:01:01,24,989,78,4,106,True
1750860121,2025-06-25 19:02:01,21,1002,51,1,60,True
1750860151,2025-06-25 19:02:31,25,1015,74,2,76,True
1750860181,2025-06-25 19:03:01,25,1012,78,5,71,True
1750860211,2025-06-25 19:03:31,23,1002,48,4,112,True
1750860241,2025-06-25 19:04:01,24,1012,39,2,79,True
1750860271,2025-06-25 19:04:31,23,1009,36,2,150,True
1750860301,2025-06-25 19:05:01,24,1014,77,5,107,True
1750860331,2025-06-25 19:05:31,30,982,78,1,113,True
1750860361,2025-06-25 19:06:01,30,990,32,3,84,True
1750860391,2025-06-25 19:06:31,25,1001,36,3,125,True
1750860421,2025-06-25 19:07:01,26,983,75,5,67,True
1750860451,2025-06-25 19:07:31,21,1015,57,4,133,True
1750860481,2025-06-25 19:08:02,30,1009,47,2,150,True
1750860511,2025-06-25 19:08:32,29,992,47,3,116,True
1750860541,2025-06-25 19:09:02,27,1005,46,3,107,True
1750860571,2025-06-25 19:09:32,26,1011,70,4,88,True
1750860601,2025-06-25 19:10:02,22,984,64,4,58,True
1750860631,2025-06-25 19:10:32,22,981,42,4,56,True
1750860661,2025-06-25 19:11:02,29,999,53,5,50,True
1750860691,2025-06-25 19:11:32,28,1012,78,3,136,True
1750860721,2025-06-25 19:12:02,27,991,73,1,64,True
1750860751,2025-06-25 19:12:32,30,1008,39,3,83,True
1750860781,2025-06-25 19:13:02,30,990,68,1,83,True
1750860811,2025-06-25 19:13:32,20,1006,33,2,52,True
1750860841,2025-06-25 19:14:02,27,999,31,3,131,True
1750860871,2025-06-25 19:14:32,23,1012,31,3,147,True
1750860901,2025-06-25 19:15:02,25,1012,51,3,58,True
1750860961,2025-06-25 19:16:02,24,1017,55,2,50,True
1750860991,2025-06-25 19:16:32,27,999,52,2,131,True
1750861021,2025-06-25 19:17:02,30,1007,64,5,65,True
1750861051,2025-06-25 19:17:32,21,1007,34,1,139,True
1750861081,2025-06-25 19:18:02,29,1019,41,1,68,True
1750861111,2025-06-25 19:18:32,26,1013,66,3,53,True
1750861141,2025-06-25 19:19:02,28,1015,57,4,81,True
1750861171,2025-06-25 19:19:32,20,1015,71,2,62,True
1750861201,2025-06-25 19:20:02,27,990,39,2,136,True
1750861231,2025-06-25 19:20:32,26,986,60,3,133,True
1750861261,2025-06-25 19:21:02,22,1019,65,1,67,True
1750861291,2025-06-25 19:21:32,22,983,34,1,60,True
1750861321,2025-06-25 19:22:02,30,992,55,1,74,True
1750861381,2025-06-25 19:23:02,29,980,53,1,134,True
1750861411,2025-06-25 19:23:32,22,994,35,2,60,True
1750861441,2025-06-25 19:24:02,21,1003,77,5,85,True
1750861471,2025-06-25 19:24:32,27,990,76,1,120,True
1750861502,2025-06-25 19:25:02,20,1006,69,1,54,True
1750861532,2025-06-25 19:25:32,28,987,68,2,52,True
1750861562,2025-06-25 19:26:02,29,986,51,2,88,True
1750861592,2025-06-25 19:26:32,20,1014,50,4,85,True
1750861622,2025-06-25 19:27:02,24,980,77,1,149,True
1750861652,2025-06-25 19:27:32,26,1004,34,4,99,True
1750861682,2025-06-25 19:28:02,29,1007,70,3,78,True
1750861712,2025-06-25 19:28:32,27,1020,61,4,144,True
1750861742,2025-06-25 19:29:02,29,991,41,1,54,True
1750861772,2025-06-25 19:29:32,28,996,54,2,111,True
1750861832,2025-06-25 19:30:32,20,1009,74,3,111,True
1750861862,2025-06-25 19:31:02,22,1018,58,2,150,True
1750861892,2025-06-25 19:31:32,26,993,72,1,115,True
1750861922,2025-06-25 19:32:02,26,1006,49,2,67,True
